"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2019,"California",21.2256267409471,57,50.3621169916435,133,28.4122562674095,266,19.2139737991266,138,47.45269286754,254,33.3333333333333,126
2019,"Campbell",18.0893159977388,217,43.4143583945732,326,38.496325607688,36,19.8743575099943,103,45.6881781838949,291,34.4374643061108,96
2019,"Canisius",17.9234972677596,223,47.6502732240437,229,34.4262295081967,107,19.1872427983539,141,50.4115226337449,142,30.4012345679012,223
2019,"Central Arkansas",18.9421894218942,175,45.2644526445264,296,35.7933579335793,79,19.5784803105935,110,48.4747642817526,213,31.9467554076539,161
2019,"Central Connecticut",22.5927918235611,20,49.1662183969876,184,28.2409897794513,272,20.8829365079365,65,42.9563492063492,338,36.1607142857143,58
2019,"Central Michigan",21.7976318622174,38,47.0398277717976,247,31.1625403659849,199,16.8735891647856,277,56.8848758465011,9,26.2415349887133,327
2019,"Charleston",19.4498069498069,144,52.8957528957529,77,27.6544401544402,285,15.699481865285,318,50.259067357513,146,34.0414507772021,108
2019,"Charleston Southern",16.3467492260062,291,44.0866873065015,316,39.5665634674923,23,17.3886138613861,256,46.7821782178218,271,35.8292079207921,62
2019,"Charlotte",22.1031480241125,32,45.9477561955794,281,31.9490957803081,171,20.1883460859329,92,44.496762801648,311,35.3148911124191,72
2019,"Chattanooga",14.1076487252125,341,46.1189801699717,277,39.7733711048159,18,18.1201044386423,215,52.4281984334204,67,29.4516971279373,257
2019,"Chicago St.",20.615796519411,90,57.6974564926372,6,21.6867469879518,349,16.6666666666667,289,46.1824953445065,282,37.1508379888268,38
2019,"Cincinnati",21.151832460733,60,50.5759162303665,126,28.2722513089005,270,18.125,214,41.75,346,40.125,8
2019,"Clemson",18.801996672213,181,53.910149750416,53,27.287853577371,290,18.5517654099342,181,46.0801915020946,285,35.3680430879713,70
2019,"Cleveland St.",17.1180378129791,257,43.0250383239653,334,39.8569238630557,17,19.2218619731357,137,49.6526169522927,171,31.1255210745716,193
2019,"Coastal Carolina",22.8704784130688,17,44.5740956826138,310,32.5554259043174,153,23.3789411064842,22,43.4265318262939,331,33.1945270672219,132
2019,"Colgate",15.8873805932629,308,49.270990447461,178,34.841628959276,96,16.6314677930306,291,48.9968321013728,196,34.3717001055966,98
2019,"Colorado",21.0553278688525,64,52.3565573770492,86,26.5881147540984,305,17.4762702400893,250,52.3729759910664,69,30.1507537688442,234
2019,"Colorado St.",17.5646551724138,244,51.0775862068966,118,31.3577586206897,191,16.0249739854318,309,47.7627471383975,238,36.2122788761707,55
2019,"Columbia",13.1170662905501,350,53.4555712270804,63,33.4273624823695,130,19.8795180722892,102,44.9799196787149,301,35.140562248996,79
2019,"Connecticut",16.9620253164557,265,51.746835443038,105,31.2911392405063,194,22.7541689080151,27,51.4254975793437,94,25.8203335126412,331
2019,"Coppin St.",20.7159624413146,86,46.3615023474178,270,32.9225352112676,142,18.9463508941518,160,44.659255679072,304,36.3943934267762,51
2019,"Cornell",20.1302931596091,108,46.6449511400651,266,33.2247557003257,134,16.260162601626,302,57.661038148843,4,26.078799249531,330
2019,"Creighton",14.8967551622419,325,44.8377581120944,305,40.2654867256637,14,15.6982670744139,319,49.7451580020387,170,34.5565749235474,93
2019,"Dartmouth",15.0823827629911,321,47.2750316856781,241,37.6425855513308,50,16.25,303,57.125,7,26.625,319
2019,"Davidson",16.9683257918552,263,43.6651583710407,321,39.3665158371041,26,18.2756527018822,200,44.2015786278081,315,37.5227686703097,27
2019,"Dayton",16.266944734098,294,58.0813347236705,5,25.6517205422315,317,15.2310325156874,328,48.1460353679407,227,36.6229321163719,46
2019,"DePaul",19.1207627118644,163,54.6610169491525,35,26.2182203389831,311,17.7681473456121,229,44.5287107258938,308,37.703141928494,23
2019,"Delaware",18.5347184253691,196,46.3641334062329,269,35.101148168398,89,15.694591728526,320,48.9925768822906,197,35.3128313891835,73
2019,"Delaware St.",17.7177177177177,235,45.3453453453453,293,36.9369369369369,59,20.2367531003382,91,48.1397970687711,228,31.6234498308906,179
2019,"Denver",16.2921348314607,292,50,150,33.7078651685393,125,15.7093765341188,317,42.3171330387825,344,41.9734904270987,3
2019,"Detroit",17.8753830439224,226,42.9009193054137,335,39.2236976506639,29,18.0522565320665,223,50.4513064133017,138,31.4964370546318,183
2019,"Drake",18.4575835475578,201,47.6092544987147,230,33.9331619537275,117,16.7202572347267,285,55.6270096463022,16,27.6527331189711,305
2019,"Drexel",18.6240786240786,191,52.1867321867322,90,29.1891891891892,244,15.2510558423275,327,54.3406851243548,27,30.4082590333177,222
2019,"Duke",18.3161665920287,207,55.3515450067174,27,26.3322884012539,310,15.2211372774268,329,56.8638713383113,10,27.9149913842619,299
2019,"Duquesne",19.7704747000522,130,46.113719353156,278,34.1158059467919,113,17.5,247,53.1521739130435,51,29.3478260869565,264
2019,"East Carolina",20.955223880597,73,57.5522388059701,7,21.4925373134328,350,22.6540810660744,29,50.5274847307052,134,26.8184342032204,316
2019,"East Tennessee St.",14.5488899385923,332,54.416627302787,39,31.0344827586207,203,16.9671261930011,271,45.1749734888653,298,37.8579003181336,21
2019,"Eastern Illinois",16.4171399070728,286,47.805885389778,225,35.7769747031492,80,17.5413711583924,245,45.5791962174941,294,36.8794326241135,42
2019,"Eastern Kentucky",20.1951219512195,106,49.0731707317073,188,30.7317073170732,214,21.7252396166134,50,52.6700136923779,62,25.6047466910087,333
2019,"Eastern Michigan",16.6551485832757,282,55.1485832757429,31,28.1962681409813,274,16.9590643274854,272,49.1228070175439,189,33.9181286549708,113
2019,"Eastern Washington",15.0739476678043,322,47.5540386803185,231,37.3720136518771,52,18.75,171,47.0588235294118,262,34.1911764705882,103
2019,"Elon",14.8548662492886,326,43.4832100170746,324,41.6619237336369,9,16.6832174776564,287,47.2691161866931,258,36.0476663356504,59
2019,"Evansville",21.7222222222222,42,43.4444444444444,325,34.8333333333333,98,19.4022024121657,122,54.0115364446775,32,26.5862611431568,321
2019,"FIU",19.5201744820065,140,48.4187568157034,206,32.0610687022901,167,18.9673340358272,156,54.7945205479452,21,26.2381454162276,328
2019,"Fairfield",14.2156862745098,337,49.0196078431373,190,36.7647058823529,65,20.8740359897172,66,48.7403598971722,201,30.3856041131105,226
2019,"Fairleigh Dickinson",18.5798184730379,193,49.8665242925788,155,31.5536572343833,184,17.9255319148936,226,50.9574468085106,114,31.1170212765957,194
2019,"Florida",16.5736607142857,283,45.4241071428571,291,38.0022321428571,41,20.2416918429003,90,48.5800604229607,208,31.178247734139,192
2019,"Florida A&M",15.9384615384615,304,55.6307692307692,23,28.4307692307692,263,23.5494880546075,20,49.4880546075085,177,26.962457337884,314
2019,"Florida Atlantic",17.8423236514523,228,43.7462951985774,318,38.4113811499704,37,18.1434599156118,213,49.3068113321278,182,32.5497287522604,150
2019,"Florida Gulf Coast",18.0947312400213,216,48.5364555614689,202,33.3688131985098,133,14.9900398406375,336,47.5099601593625,251,37.5,28
2019,"Florida St.",20.976581963129,71,50.0249128051819,149,28.9985052316891,249,21.8803418803419,46,45.1282051282051,300,32.991452991453,141
2019,"Fordham",14.9611011370437,324,45.3620586475165,292,39.6768402154399,22,22.5978647686833,30,49.8220640569395,167,27.5800711743772,306
2019,"Fresno St.",17.5066312997347,245,42.2281167108753,339,40.2652519893899,15,20.7164179104478,70,49.910447761194,162,29.3731343283582,262
2019,"Furman",13.826891671203,345,46.8154599891127,256,39.3576483396843,27,14.833438089252,338,52.1684475172847,75,32.9981143934632,140
2019,"Gardner Webb",20.253164556962,104,48.7341772151899,196,31.0126582278481,204,17.4892703862661,249,44.5278969957082,309,37.9828326180258,19
2019,"George Mason",20.2914193200216,102,53.9665407447383,48,25.7420399352402,314,16.9529085872576,273,51.9667590027701,83,31.0803324099723,199
2019,"George Washington",19.1919191919192,157,51.9310754604872,97,28.8770053475936,252,16.2891046386192,301,48.7594390507012,199,34.9514563106796,84
2019,"Georgetown",21.4454416627303,47,46.669815777043,265,31.8847425602267,173,17.6150420583869,236,48.688767936665,204,33.696190004948,119
2019,"Georgia",21.9677251431546,34,49.7657470067673,159,28.2665278500781,271,17.4668028600613,252,52.5025536261491,66,30.0306435137896,239
2019,"Georgia Southern",18.6752988047809,186,57.2709163346614,10,24.0537848605578,337,16.3496143958869,300,51.1053984575835,109,32.5449871465296,151
2019,"Georgia St.",16.7091186958737,277,44.9312277126847,304,38.3596535914417,38,17.466110531804,253,44.5255474452555,310,38.0083420229406,18
2019,"Georgia Tech",20.9090909090909,75,53.8636363636364,54,25.2272727272727,325,21.5753424657534,51,49.3150684931507,181,29.1095890410959,271
2019,"Gonzaga",18.9873417721519,173,53.9556962025316,49,27.0569620253165,299,17.3793859649123,257,53.1798245614035,49,29.4407894736842,258
2019,"Grambling St.",23.7944162436548,8,48.6040609137056,200,27.6015228426396,286,24.2216687422167,10,48.318804483188,221,27.4595267745953,308
2019,"Grand Canyon",19.7046843177189,133,50.4073319755601,130,29.786150712831,232,18.5632183908046,179,51.9540229885057,85,29.4827586206897,256
2019,"Green Bay",19.831013916501,128,49.9005964214712,152,30.2683896620278,222,18.9885496183206,153,48.3778625954198,218,32.6335877862595,147
2019,"Hampton",21.5106732348112,44,45.8675424192666,283,32.512315270936,155,21.2220403709765,59,47.0267321331151,264,31.7512274959083,172
2019,"Hartford",18.7926509186352,183,41.0498687664042,345,40.1574803149606,16,18.0811808118081,219,49.9736425935688,156,31.9451765946231,162
2019,"Harvard",16.442239546421,285,46.7753366406804,258,36.7824238128987,63,18.5536888239591,180,47.918188458729,233,33.5281227173119,122
2019,"Hawaii",16.793893129771,275,46.7410452143277,260,36.4650616559014,69,18.1150550795594,216,52.5091799265606,65,29.3757649938801,261
2019,"High Point",19.388379204893,146,57.4923547400612,8,23.1192660550459,341,16.8674698795181,278,45.5421686746988,297,37.5903614457831,25
2019,"Hofstra",21.2975391498881,53,46.0850111856823,280,32.6174496644295,150,14.4770736733642,342,53.9927872230809,33,31.5301391035549,182
2019,"Holy Cross",13.0736392742796,351,54.1088580576307,42,32.8175026680896,144,16.1864850707177,305,46.7260345730749,272,37.0874803562074,39
2019,"Houston",18.1122448979592,214,45.3061224489796,295,36.5816326530612,67,21.3511790949649,58,46.9088591459528,265,31.7399617590822,173
2019,"Houston Baptist",22.4477611940299,23,53.3731343283582,65,24.1791044776119,333,19.8295454545455,104,52.3863636363636,68,27.7840909090909,301
2019,"Howard",20.4633204633205,94,54.0540540540541,44,25.4826254826255,320,20.8071278825996,68,48.2180293501048,224,30.9748427672956,203
2019,"IUPUI",21.0357714895889,66,51.8953550453817,100,27.0688734650294,298,19.4264069264069,120,47.2943722943723,256,33.2792207792208,127
